cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_8.json;17952,22;16447,30;1,0915;2026,28;2;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_9.json;13941,33;12259,79;1,1372;2095,17;5;0,00
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_1.json;11422,05;8697,85;1,3132;2998,94;54;28,70
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_10.json;10315,11;8117,25;1,2708;3024,95;282;149,31
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_2.json;10501,00;8663,64;1,2121;3669,68;218;114,49
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_3.json;9581,31;8639,28;1,1090;3830,06;279;137,82
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_4.json;10697,46;8592,41;1,2450;3658,80;274;130,85
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_5.json;10980,96;8475,06;1,2957;3938,62;339;236,58
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_6.json;11109,01;8413,80;1,3203;2740,98;232;107,66
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_7.json;10833,36;8537,72;1,2689;3287,02;238;113,28
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_8.json;10164,57;8507,58;1,1948;3366,64;308;153,77
HHLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHH\HHLHHHH_9.json;10678,98;8556,45;1,2481;3112,60;261;123,15
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_1.json;3339,79;2354,69;1,4184;40,00;3;0,00
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_10.json;3486,57;2225,42;1,5667;0,00;1;0,00
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_2.json;3150,06;2235,22;1,4093;297,64;11;0,00
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_3.json;2991,38;2278,45;1,3129;257,59;6;1,01
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_4.json;3211,03;2314,80;1,3872;0,00;1;0,00
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_5.json;3062,61;2374,56;1,2898;633,69;28;1,01
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_6.json;2917,36;2308,07;1,2640;284,98;13;1,01
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_7.json;2927,49;2301,48;1,2720;352,11;11;1,01
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_8.json;3061,69;2186,18;1,4005;410,62;22;2,22
HHLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHHL\HHLHHHL_9.json;3000,52;2166,03;1,3853;129,66;2;0,00
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_1.json;9593,90;8231,40;1,1655;4788,36;23;9,28
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_10.json;11999,05;7961,19;1,5072;2874,08;10;5,27
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_2.json;11996,65;7779,62;1,5421;2618,99;8;3,06
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_3.json;12596,78;7714,72;1,6328;2075,90;24;10,20
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_4.json;12038,75;8480,76;1,4195;3561,12;24;9,53
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_5.json;12257,51;8317,62;1,4737;1177,49;10;5,01
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_6.json;10321,30;8082,96;1,2769;3470,59;25;10,04
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_7.json;11560,44;7883,19;1,4665;4084,79;21;9,14
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_8.json;9498,70;8183,52;1,1607;3921,07;25;13,26
HHLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLH\HHLHHLH_9.json;9973,91;7796,87;1,2792;5996,63;28;11,44
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_1.json;2659,01;1867,63;1,4237;0,00;1;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_10.json;2457,29;2092,05;1,1746;925,04;4;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_2.json;3253,41;2286,06;1,4232;311,46;5;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_3.json;2866,96;2035,68;1,4084;0,00;1;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_4.json;3099,89;2187,57;1,4170;225,14;2;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_5.json;2677,92;2150,86;1,2450;397,33;4;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_6.json;2695,56;1965,80;1,3712;776,89;4;0,00
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_7.json;2447,31;1893,45;1,2925;116,20;3;0,50
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_8.json;2705,94;1634,07;1,6560;466,38;4;0,50
HHLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHHLL\HHLHHLL_9.json;2263,98;1973,81;1,1470;455,94;4;0,50
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_1.json;9865,05;8393,83;1,1753;3382,72;375;327,52
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_10.json;10254,96;8469,55;1,2108;4582,11;331;208,86
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_2.json;10869,79;8374,84;1,2979;2039,51;152;123,10
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_3.json;10288,86;8368,32;1,2295;3154,96;209;147,94
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_4.json;9522,62;8390,01;1,1350;3118,82;367;249,68
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_5.json;10416,92;8391,54;1,2414;2541,17;246;171,31
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_6.json;10201,21;8322,72;1,2257;3104,37;325;200,34
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_7.json;11444,93;8394,15;1,3634;2272,31;250;157,08
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_8.json;10281,20;8581,09;1,1981;3657,37;325;189,57
HHLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHH\HHLHLHH_9.json;11014,28;8694,18;1,2669;3475,49;318;195,03
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_1.json;3146,75;2199,10;1,4309;118,21;4;0,50
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_10.json;3059,28;2298,43;1,3310;233,31;7;0,50
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_2.json;3028,15;2346,05;1,2907;348,77;15;1,00
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_3.json;2984,22;2139,31;1,3949;313,13;10;0,54
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_4.json;2963,55;2166,97;1,3676;397,13;15;0,50
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_5.json;2628,02;2112,63;1,2440;311,73;12;1,03
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_6.json;3074,13;2276,94;1,3501;326,02;22;1,10
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_7.json;3121,48;2176,93;1,4339;122,26;4;0,00
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_8.json;2706,86;2186,89;1,2378;383,79;22;1,00
HHLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLHL\HHLHLHL_9.json;3077,44;2301,31;1,3373;631,30;23;1,14
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_1.json;9425,15;7872,68;1,1972;2996,02;33;17,15
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_10.json;10397,20;8392,99;1,2388;2886,52;24;15,06
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_2.json;10709,82;7995,13;1,3395;3538,25;27;13,84
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_3.json;12063,54;7890,93;1,5288;1265,12;14;7,16
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_4.json;9231,81;8327,60;1,1086;1749,13;26;13,03
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_5.json;10604,42;8217,79;1,2904;2505,86;19;9,59
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_6.json;9404,80;7704,99;1,2206;3287,84;23;11,93
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_7.json;11260,58;8307,86;1,3554;4818,98;31;17,09
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_8.json;10930,94;8150,81;1,3411;2780,96;20;12,47
HHLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLH\HHLHLLH_9.json;9105,82;8034,06;1,1334;753,61;15;7,61
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_1.json;3063,87;2513,55;1,2189;838,28;5;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_10.json;2689,55;2470,01;1,0889;521,79;4;0,53
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_2.json;2652,98;2113,63;1,2552;1001,34;7;0,50
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_3.json;3078,54;2390,86;1,2876;675,38;5;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_4.json;2762,29;2226,39;1,2407;861,78;5;0,50
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_5.json;2737,69;2210,60;1,2384;173,04;3;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_6.json;2394,24;2290,51;1,0453;556,42;3;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_7.json;2475,10;2053,51;1,2053;347,28;4;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_8.json;2964,03;2404,34;1,2328;495,37;5;0,00
HHLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLHLLL\HHLHLLL_9.json;2926,88;2073,77;1,4114;216,36;3;0,00
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_1.json;10241,67;8551,05;1,1977;3505,34;277;240,94
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_10.json;10706,85;8581,10;1,2477;3696,88;325;364,85
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_2.json;10396,31;8506,50;1,2222;3664,08;322;326,36
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_3.json;10189,68;8290,78;1,2290;2523,63;272;281,06
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_4.json;10496,03;8571,23;1,2246;2940,05;234;185,16
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_5.json;10735,01;8588,26;1,2500;2780,42;226;203,16
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_6.json;10219,29;8396,92;1,2170;3629,44;303;258,80
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_7.json;10152,50;8536,70;1,1893;4023,62;388;331,80
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_8.json;11447,98;8465,20;1,3524;3243,43;231;209,60
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_9.json;9992,24;8523,25;1,1724;4645,89;295;237,01
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_1.json;3441,07;2190,88;1,5706;0,00;1;0,00
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_10.json;2970,12;2356,99;1,2601;125,15;4;0,63
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_2.json;3161,82;2254,92;1,4022;222,46;7;0,56
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_3.json;3231,31;2233,86;1,4465;135,90;6;0,00
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_4.json;2846,39;2110,87;1,3484;202,19;10;0,59
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_5.json;2920,16;2280,06;1,2807;415,49;15;1,62
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_6.json;3014,26;2103,05;1,4333;428,32;11;0,93
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_7.json;2937,50;2162,49;1,3584;229,66;13;1,28
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_8.json;3208,95;2229,12;1,4396;356,72;14;1,23
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_9.json;2966,31;2072,57;1,4312;73,81;2;0,00
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_1.json;10879,36;7660,53;1,4202;2422,67;14;10,35
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_10.json;9924,80;7139,20;1,3902;3439,75;14;10,79
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_2.json;10858,82;8142,19;1,3336;1601,01;9;7,23
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_3.json;8651,51;7563,84;1,1438;4119,43;24;16,61
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_4.json;10375,73;7896,93;1,3139;2972,64;22;16,89
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_5.json;11142,76;7901,35;1,4102;2722,94;8;7,38
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_6.json;10838,02;7921,51;1,3682;3666,68;30;13,95
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_7.json;10574,67;7651,28;1,3821;3437,44;19;15,04
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_8.json;10142,27;7610,41;1,3327;2764,37;14;10,25
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_9.json;11984,05;8032,46;1,4920;784,58;12;8,21
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_1.json;2835,34;2238,56;1,2666;828,85;4;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_10.json;2254,55;2116,65;1,0651;201,31;4;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_2.json;2219,02;2003,58;1,1075;899,22;3;0,54
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_3.json;2556,74;2036,34;1,2556;744,53;7;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_4.json;3028,72;2341,95;1,2932;88,41;2;0,50
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_5.json;3542,61;2504,23;1,4146;202,86;3;0,68
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_6.json;2322,85;1695,45;1,3700;283,86;2;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_7.json;2740,57;1916,57;1,4299;106,07;3;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_8.json;2565,81;2187,64;1,1729;1227,09;3;0,00
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_9.json;2368,46;1906,43;1,2424;1050,92;5;0,00
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_1.json;10732,67;8470,75;1,2670;3368,33;317;266,21
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_10.json;10487,08;8489,83;1,2353;3640,16;366;300,71
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_2.json;10311,82;8173,49;1,2616;3203,27;225;172,10
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_3.json;10568,48;8517,04;1,2409;4207,97;370;390,32
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_4.json;9838,65;8295,32;1,1860;3377,09;428;467,40
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_5.json;10581,78;8408,49;1,2585;3836,59;229;188,73
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_6.json;10769,21;8431,02;1,2773;3453,47;281;159,93
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_7.json;10366,48;8615,02;1,2033;3570,95;292;172,15
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_8.json;9752,16;8560,97;1,1391;3816,47;291;186,43
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_9.json;10448,79;8559,97;1,2207;3532,85;396;386,73
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_1.json;3048,77;2257,74;1,3504;231,61;12;1,00
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_10.json;2870,37;2311,72;1,2417;370,75;32;7,54
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_2.json;3189,42;2230,36;1,4300;218,58;7;0,50
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_3.json;2930,83;2110,65;1,3886;543,17;29;3,04
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_4.json;2781,29;2025,65;1,3730;415,82;23;1,50
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_5.json;3034,95;2304,82;1,3168;227,18;6;0,54
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_6.json;3096,66;2278,08;1,3593;473,76;22;1,08
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_7.json;3210,04;2329,51;1,3780;0,00;1;0,00
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_8.json;3272,75;2164,17;1,5122;0,00;1;0,00
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_9.json;3399,49;2444,31;1,3908;313,60;15;1,54
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_1.json;11230,03;8349,91;1,3449;2968,60;29;19,38
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_10.json;10180,67;8509,61;1,1964;1598,69;16;8,58
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_2.json;10598,34;8167,70;1,2976;1785,85;17;8,30
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_3.json;9502,08;7932,76;1,1978;3335,59;28;14,10
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_4.json;12400,44;8285,13;1,4967;2274,48;20;11,29
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_5.json;9195,14;7710,70;1,1925;2331,50;16;9,06
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_6.json;11398,25;8236,06;1,3839;3413,94;23;14,88
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_7.json;10658,23;8522,03;1,2507;5215,82;26;14,46
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_8.json;11046,96;8073,53;1,3683;2148,00;13;6,75
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_9.json;9661,61;7858,61;1,2294;2959,63;17;9,71
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_1.json;2400,73;2291,27;1,0478;542,71;4;0,00
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_10.json;3096,37;2287,53;1,3536;452,98;4;0,50
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_2.json;2986,94;2228,32;1,3404;296,87;3;0,00
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_3.json;3049,54;2615,10;1,1661;513,24;4;0,00
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_4.json;2712,70;2091,99;1,2967;763,74;6;0,80
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_5.json;3529,70;2242,46;1,5740;236,26;3;0,50
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_6.json;2874,84;2198,97;1,3074;544,05;3;0,63
